0.9233580000,0.0258782000,0.4190650000,0.4307660000,0.5282500000,0.2634550000,0.0076666700,0.3034640000,0.9011340000,0.1176510000,0.2974880000,0.7330150000,0.3442000000,0.9061700000,0.1325400000,0.8825220000,0.6003540000,0.5822090000,1.0000000000
0.0816968000,0.7993300000,0.4992630000,0.3119610000,0.3046550000,0.9199260000,0.4812320000,0.4618830000,0.4558390000,0.9913770000,0.7107460000,0.6186340000,0.4511860000,0.2348360000,0.1688320000,0.1356460000,0.3744960000,0.3338820000,1.0000000000
0.9773050000,0.5972180000,0.3090780000,0.9835140000,0.2795000000,0.9003350000,0.7601580000,0.2049500000,0.5643390000,0.7554810000,0.8623970000,0.7031690000,0.5545440000,0.3279320000,0.8292220000,0.0549884000,0.9777090000,0.5047560000,0.0000000000
0.4783910000,0.0348844000,0.4284860000,0.8683660000,0.1317000000,0.2430240000,0.4251760000,0.2756140000,0.1793930000,0.8179780000,0.2396880000,0.5192860000,0.0322733000,0.5666910000,0.5002220000,0.2947960000,0.4478850000,0.6933200000,1.0000000000
0.3970190000,0.0709741000,0.8853620000,0.6922550000,0.3827750000,0.9248350000,0.2932870000,0.5544470000,0.2093800000,0.1713630000,0.2617690000,0.7356080000,0.3453670000,0.1615590000,0.0956921000,0.0650487000,0.2149820000,0.5283750000,1.0000000000
0.3794860000,0.1134630000,0.5856780000,0.2578070000,0.9208130000,0.6698010000,0.6173070000,0.2741600000,0.7296780000,0.6705720000,0.3009760000,0.0636764000,0.8402700000,0.9924240000,0.7464810000,0.1800500000,0.9096020000,0.6243900000,1.0000000000
0.4640120000,0.9051790000,0.1495960000,0.8763150000,0.8344500000,0.1633870000,0.8249340000,0.0986689000,0.5295030000,0.0125165000,0.8617230000,0.4133690000,0.1928680000,0.7914770000,0.8766200000,0.3219760000,0.5462000000,0.7844680000,1.0000000000
0.5169610000,0.9628230000,0.5272650000,0.3433100000,0.8608380000,0.2976910000,0.2998310000,0.8059400000,0.9914720000,0.5726750000,0.4638510000,0.1939140000,0.5376960000,0.4517690000,0.9727110000,0.0913427000,0.0571130000,0.8199240000,1.0000000000
0.0639825000,0.5984220000,0.5300010000,0.4573540000,0.3611160000,0.8282440000,0.5349840000,0.4946350000,0.5189080000,0.7777330000,0.4540330000,0.6598450000,0.4022950000,0.6711770000,0.9599580000,0.0689116000,0.1495980000,0.3323310000,1.0000000000
0.4665590000,0.9256300000,0.6045240000,0.3040600000,0.5859370000,0.5416600000,0.8949440000,0.9730580000,0.2495900000,0.7768060000,0.4874790000,0.3666940000,0.0943321000,0.4416790000,0.3561130000,0.6949710000,0.8897750000,0.1803460000,1.0000000000
0.5401560000,0.4110710000,0.8334450000,0.2443200000,0.3054010000,0.1212270000,0.6481480000,0.4144850000,0.4059290000,0.8237910000,0.5657380000,0.9685730000,0.4860680000,0.0176140000,0.3745220000,0.8557360000,0.3069990000,0.0120724000,1.0000000000
0.6779270000,0.1035840000,0.2613110000,0.8759340000,0.2765590000,0.8243330000,0.0597027000,0.3925850000,0.8484950000,0.8998560000,0.5905190000,0.0244803000,0.1225790000,0.0626291000,0.9164490000,0.9594770000,0.6711320000,0.5589840000,1.0000000000
0.9408340000,0.5726610000,0.4405710000,0.2028210000,0.9989440000,0.7561460000,0.2342540000,0.3221560000,0.6168090000,0.2604230000,0.6949490000,0.8491630000,0.0439304000,0.7848010000,0.6310470000,0.3719700000,0.1752430000,0.1864610000,1.0000000000
0.1337150000,0.9792260000,0.0500651000,0.7932100000,0.9077370000,0.8173250000,0.2977320000,0.5441320000,0.5199170000,0.9438460000,0.1290480000,0.2433850000,0.4422250000,0.2860800000,0.2765930000,0.5147830000,0.7843830000,0.4688840000,1.0000000000
0.4497400000,0.1910870000,0.8592390000,0.8944080000,0.6363060000,0.4131660000,0.9053880000,0.2063920000,0.9374020000,0.7055920000,0.2593770000,0.3179790000,0.0043322100,0.4498150000,0.0498938000,0.4416790000,0.3116150000,0.7801210000,1.0000000000
0.1199350000,0.0031046600,0.2641930000,0.9360090000,0.5115360000,0.4794190000,0.5633920000,0.6145660000,0.9951900000,0.0735660000,0.3325430000,0.7120460000,0.8140730000,0.5578340000,0.3428230000,0.0375581000,0.5880430000,0.6533710000,1.0000000000
0.3530730000,0.9769280000,0.0878189000,0.8116970000,0.0607127000,0.6145880000,0.9678900000,0.3515530000,0.4410510000,0.6014370000,0.3330570000,0.1853030000,0.2504420000,0.5838340000,0.2845730000,0.4911780000,0.1660220000,0.6220160000,1.0000000000
0.7457550000,0.8094920000,0.2918830000,0.9606850000,0.8971290000,0.0510427000,0.5982510000,0.2563310000,0.5326890000,0.6293630000,0.0888136000,0.0331442000,0.4829260000,0.0551092000,0.5607930000,0.4887430000,0.4118510000,0.8566490000,1.0000000000
0.1422440000,0.2994890000,0.0694614000,0.7672050000,0.3507320000,0.3916130000,0.3507580000,0.9958090000,0.9259270000,0.1101820000,0.2931520000,0.1684230000,0.6878180000,0.4848380000,0.8651800000,0.5039130000,0.1893530000,0.1905760000,1.0000000000
0.5070610000,0.1249890000,0.3975060000,0.9408750000,0.8188940000,0.4014580000,0.7264040000,0.5103480000,0.5421730000,0.7649250000,0.4671400000,0.4993800000,0.5702060000,0.0577106000,0.2706430000,0.8477030000,0.5317280000,0.7291170000,1.0000000000
0.3244350000,0.7216830000,0.1954500000,0.9246060000,0.8814560000,0.1114480000,0.3412400000,0.2309020000,0.6442880000,0.7519660000,0.6084510000,0.2619230000,0.6173190000,0.7496280000,0.1247880000,0.7033620000,0.0418452000,0.3155230000,1.0000000000
0.2332280000,0.0894427000,0.9200910000,0.9569450000,0.4879160000,0.4977870000,0.1104690000,0.6023690000,0.5482950000,0.8908430000,0.5355740000,0.3988230000,0.8370270000,0.1970590000,0.6618360000,0.0253520000,0.0940547000,0.1130960000,1.0000000000
0.8450140000,0.6108520000,0.8349040000,0.4467020000,0.9766380000,0.2833410000,0.8670550000,0.1093070000,0.4205720000,0.5715600000,0.9565400000,0.5643240000,0.0013123200,0.2034490000,0.4092950000,0.5329120000,0.2537130000,0.1842220000,0.0000000000
0.2314090000,0.1424600000,0.7113870000,0.2982630000,0.3964790000,0.3960450000,0.3775590000,0.3028790000,0.9452500000,0.8325330000,0.2453170000,0.5118220000,0.1014410000,0.5768440000,0.7895540000,0.4981200000,0.1104600000,0.5167220000,1.0000000000
0.4019460000,0.0487693000,0.9937340000,0.6525200000,0.3367760000,0.2875150000,0.9545490000,0.6575160000,0.5158520000,0.9321770000,0.0473670000,0.6156540000,0.7355380000,0.4144870000,0.9960060000,0.2217060000,0.4239690000,0.8319960000,1.0000000000
0.4644420000,0.3511100000,0.3016370000,0.4663700000,0.2631210000,0.0666768000,0.1477400000,0.7721060000,0.3020810000,0.0374322000,0.1451740000,0.0976526000,0.0613690000,0.3330530000,0.5664800000,0.4340470000,0.1013320000,0.0866336000,1.0000000000
0.0755300000,0.7868330000,0.3496900000,0.2914200000,0.8834410000,0.7767770000,0.1199310000,0.0098446200,0.1875410000,0.4963790000,0.7888870000,0.3397640000,0.4481530000,0.3949420000,0.4285490000,0.2842030000,0.4676040000,0.1611740000,1.0000000000
0.0378918000,0.9905190000,0.5925730000,0.5937630000,0.8555450000,0.3291760000,0.2845240000,0.7230860000,0.1450850000,0.4733310000,0.5230300000,0.6005330000,0.7240520000,0.2419280000,0.0421080000,0.5368240000,0.7090440000,0.4465550000,1.0000000000
0.6023110000,0.8222520000,0.9145490000,0.2644100000,0.0270936000,0.6911210000,0.9718180000,0.6722510000,0.7240630000,0.7386980000,0.5148350000,0.2444340000,0.0386549000,0.2580820000,0.8175470000,0.6671780000,0.0741852000,0.4670840000,1.0000000000
0.1839330000,0.4373400000,0.2855450000,0.0823544000,0.5521450000,0.2585680000,0.1223380000,0.0407239000,0.9757870000,0.3103620000,0.7419890000,0.9603590000,0.4344860000,0.0940968000,0.3902920000,0.7292610000,0.3184280000,0.1427560000,1.0000000000
0.5749710000,0.1524170000,0.0503067000,0.5499820000,0.5192820000,0.8633790000,0.9989300000,0.7118630000,0.7142080000,0.7042390000,0.9654400000,0.6690180000,0.1391690000,0.8910370000,0.4898560000,0.2335130000,0.6544090000,0.7469540000,1.0000000000
0.2819170000,0.1528520000,0.8363130000,0.7694170000,0.9746030000,0.4567310000,0.7788290000,0.4288300000,0.1771750000,0.9882480000,0.0510565000,0.0611354000,0.1153230000,0.6443090000,0.7642970000,0.3233260000,0.8770550000,0.5403010000,1.0000000000
0.3313570000,0.2055380000,0.4660270000,0.2932240000,0.7552390000,0.0140833000,0.5241790000,0.5342840000,0.4325910000,0.7588960000,0.0399952000,0.3497370000,0.6360110000,0.5248840000,0.9084670000,0.3602230000,0.7474220000,0.1376070000,1.0000000000
0.8424680000,0.1261990000,0.5893270000,0.6435900000,0.7119360000,0.5455650000,0.3624420000,0.3750200000,0.6270920000,0.2612190000,0.1459910000,0.2930030000,0.1943870000,0.9563900000,0.0665535000,0.3874240000,0.3584850000,0.2034580000,1.0000000000
0.9150030000,0.8899880000,0.8094330000,0.7608670000,0.6880140000,0.2628600000,0.4517830000,0.2877750000,0.6211620000,0.2710750000,0.7611180000,0.7342150000,0.7899580000,0.1676960000,0.3338850000,0.6733670000,0.2390100000,0.0783735000,0.0000000000
0.0983003000,0.9141770000,0.8395360000,0.2778250000,0.0506445000,0.1228750000,0.0807860000,0.5852290000,0.3877480000,0.4803470000,0.8955120000,0.4663650000,0.4467350000,0.1398880000,0.3203590000,0.3106810000,0.2290010000,0.4542680000,1.0000000000
0.7215180000,0.7644300000,0.8471490000,0.0514058000,0.6497400000,0.2351010000,0.2317720000,0.3144330000,0.8166770000,0.1767890000,0.1096720000,0.4907050000,0.1468940000,0.4694550000,0.4339230000,0.6455160000,0.6506240000,0.9595690000,1.0000000000
0.8745130000,0.6923910000,0.5333480000,0.2643270000,0.3878740000,0.1501090000,0.6652780000,0.6004760000,0.9971720000,0.0276048000,0.3642510000,0.1545470000,0.7908880000,0.9581970000,0.7301990000,0.9740030000,0.9128820000,0.6748370000,1.0000000000
0.9538920000,0.3190260000,0.1471860000,0.1685570000,0.3245690000,0.5585330000,0.7382390000,0.4408630000,0.2781640000,0.7585180000,0.4879490000,0.2446470000,0.2844290000,0.4280260000,0.3253380000,0.7567160000,0.2874610000,0.4033440000,1.0000000000
0.0963636000,0.4051120000,0.3836840000,0.7282000000,0.5574730000,0.2265950000,0.5723850000,0.0148809000,0.1032360000,0.4122940000,0.4727060000,0.6516130000,0.6089060000,0.6748140000,0.8582650000,0.8062900000,0.8457350000,0.1258290000,1.0000000000
0.5473440000,0.9406170000,0.9192480000,0.0532319000,0.9727380000,0.3428760000,0.8909090000,0.6446270000,0.3181940000,0.5406900000,0.3603900000,0.4398190000,0.4717210000,0.7105960000,0.0638514000,0.3250130000,0.4443720000,0.9996550000,1.0000000000
0.6898100000,0.3286870000,0.9771210000,0.1568980000,0.9025440000,0.8124710000,0.0741666000,0.4184590000,0.7241830000,0.6838460000,0.9680010000,0.6641030000,0.8477290000,0.6401000000,0.5820070000,0.4200250000,0.0950279000,0.5143970000,1.0000000000
0.2126290000,0.0836110000,0.1762810000,0.6187050000,0.0947368000,0.1817550000,0.0288182000,0.8047480000,0.3419180000,0.2392050000,0.0464314000,0.3250820000,0.4187800000,0.5293500000,0.7913570000,0.4191120000,0.9944210000,0.4249210000,1.0000000000
0.0575381000,0.3718590000,0.2395970000,0.2372710000,0.8446110000,0.7711420000,0.3057310000,0.6784230000,0.2149550000,0.9144520000,0.7731470000,0.7846880000,0.9162330000,0.0807305000,0.1891660000,0.5949750000,0.5212340000,0.3455700000,1.0000000000
0.5678300000,0.9448290000,0.4131110000,0.4156890000,0.6998380000,0.2069780000,0.3463030000,0.8592490000,0.5236720000,0.2868340000,0.0790563000,0.9329470000,0.6412610000,0.1340670000,0.9651260000,0.1242200000,0.5521040000,0.9907120000,0.0000000000
0.6345760000,0.5816440000,0.0536015000,0.2939270000,0.2993820000,0.5342130000,0.1564280000,0.6383720000,0.5573360000,0.5350180000,0.2702670000,0.7548440000,0.9335180000,0.7099160000,0.5891090000,0.8023580000,0.4239210000,0.2567440000,1.0000000000
0.6122650000,0.5292430000,0.5154840000,0.7676600000,0.5392670000,0.7002740000,0.3265170000,0.1976040000,0.1810030000,0.0312337000,0.2377620000,0.8722890000,0.7283430000,0.6938600000,0.7864350000,0.2890000000,0.8822650000,0.8457230000,1.0000000000
0.1967530000,0.9141780000,0.0089196300,0.8826200000,0.8935710000,0.3975390000,0.0241495000,0.9031430000,0.5936060000,0.3795070000,0.1241510000,0.9876860000,0.3125820000,0.1728150000,0.7131790000,0.4654040000,0.5153060000,0.7043800000,1.0000000000
0.6985620000,0.7496520000,0.1348900000,0.8967770000,0.3684850000,0.6031590000,0.5072880000,0.7757750000,0.6714620000,0.6344270000,0.3054450000,0.7889160000,0.9402040000,0.2426780000,0.9932770000,0.5252320000,0.0639751000,0.7692650000,0.0000000000
0.0433905000,0.0019220900,0.4200960000,0.7438700000,0.7676060000,0.0208046000,0.2741670000,0.5998470000,0.0636706000,0.3070000000,0.3445830000,0.6193060000,0.5745630000,0.0495028000,0.6336470000,0.3385650000,0.4680650000,0.1811580000,1.0000000000
0.5241300000,0.0174524000,0.9229320000,0.7278690000,0.5946230000,0.7044750000,0.9250700000,0.1707890000,0.6489570000,0.0020147900,0.6966460000,0.9172040000,0.1810280000,0.0567804000,0.5729460000,0.7357570000,0.2598470000,0.9667210000,1.0000000000
0.4404920000,0.2866900000,0.7506740000,0.8819000000,0.9247100000,0.7771450000,0.9778490000,0.3044830000,0.2062190000,0.7122830000,0.0077721900,0.2013770000,0.0868490000,0.4890290000,0.9322320000,0.7253130000,0.8552020000,0.0717842000,1.0000000000
0.6060410000,0.4577280000,0.3594480000,0.3069570000,0.8433310000,0.9348510000,0.4445720000,0.8280150000,0.2966180000,0.6168700000,0.9757860000,0.9143440000,0.8452470000,0.8641520000,0.3467130000,0.3565730000,0.4384470000,0.5122560000,1.0000000000
0.7833350000,0.8923630000,0.8021230000,0.9844190000,0.2121930000,0.8088750000,0.2642260000,0.9698160000,0.1441520000,0.7410670000,0.3856110000,0.0717120000,0.9358560000,0.2271560000,0.5673880000,0.0490702000,0.3755610000,0.1044100000,0.0000000000
0.3459040000,0.0120851000,0.3335970000,0.3858340000,0.2224160000,0.5474080000,0.5832430000,0.7005080000,0.7256900000,0.0370737000,0.1901970000,0.3868820000,0.8101910000,0.2480630000,0.7033830000,0.8337060000,0.8733440000,0.9539060000,1.0000000000
0.6494660000,0.1492450000,0.6861130000,0.9771180000,0.2541180000,0.6846110000,0.4375010000,0.4466680000,0.7147130000,0.6002330000,0.0561577000,0.3905600000,0.3348970000,0.2670620000,0.4292550000,0.8391170000,0.3040120000,0.8229400000,1.0000000000
0.6755770000,0.9048710000,0.9654670000,0.7639040000,0.6335590000,0.7593050000,0.2168300000,0.2553410000,0.6652030000,0.3683650000,0.7479020000,0.9349440000,0.9568760000,0.4202950000,0.9869970000,0.9556770000,0.4851080000,0.2064740000,0.0000000000
0.3739440000,0.6546590000,0.3562040000,0.0417512000,0.1106320000,0.1501200000,0.7521280000,0.8732960000,0.2158070000,0.7894030000,0.9808360000,0.1159300000,0.3579280000,0.7551080000,0.8500520000,0.9797750000,0.8450360000,0.3934920000,1.0000000000
0.7307840000,0.1044660000,0.5718500000,0.8444590000,0.8462280000,0.6206910000,0.5623670000,0.0408430000,0.3960140000,0.8820540000,0.1232750000,0.4077430000,0.0356241000,0.3139510000,0.7241870000,0.4852710000,0.1147090000,0.7812520000,1.0000000000
0.7354570000,0.3762170000,0.4246990000,0.7070170000,0.3153550000,0.9557240000,0.2383550000,0.2357620000,0.2214420000,0.2325900000,0.7912940000,0.9461850000,0.4159750000,0.8072910000,0.9566810000,0.1089210000,0.9904530000,0.4308770000,1.0000000000
0.1059810000,0.1699650000,0.6131170000,0.6998320000,0.0410218000,0.4742450000,0.9423670000,0.9829120000,0.3069410000,0.9242940000,0.6589440000,0.5339350000,0.3004250000,0.8595070000,0.4107670000,0.2668830000,0.8842190000,0.2122630000,1.0000000000
0.2071450000,0.5655040000,0.0190136000,0.5710640000,0.6829020000,0.4078820000,0.7662870000,0.4410990000,0.1930660000,0.2510120000,0.6235290000,0.6735630000,0.5585600000,0.4506430000,0.8373230000,0.3976700000,0.8417430000,0.0950602000,1.0000000000
0.9423610000,0.7587180000,0.4758410000,0.8330730000,0.0932498000,0.1610210000,0.8285980000,0.2150010000,0.3925820000,0.6502060000,0.8180600000,0.0167908000,0.3939270000,0.6228430000,0.0682293000,0.5922530000,0.5555320000,0.1028120000,1.0000000000
0.1288270000,0.1159580000,0.5061600000,0.7487540000,0.6525680000,0.8581290000,0.0414399000,0.6922750000,0.5981770000,0.1437130000,0.7127220000,0.5625390000,0.2081510000,0.9112700000,0.6476410000,0.3295110000,0.7211610000,0.6997560000,1.0000000000
